Generator,Latitude,Longitude,PLEXOS Node,reV_Node,PCA,State,Region,PLEXOS Technology,ReEDS Technology,Capacity (MW),SummaryRegion,infrastructure
DallesDamNorthFshwy_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,6.5,Washington,2036
EsquatzelCanal_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,1.1,Washington,2036
GrandCoulee22_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,662.83,Washington,2036
Hellroaring1_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,0.2,Washington,2036
Hellroaring2_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,0.2,Washington,2036
LakeCreek_BPA1_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,1,Washington,2036
LakeCreek_BPA2_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,3.5,Washington,2036
LowerNo12_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,8,Washington,2036
LowerNo21_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,3,Washington,2036
MiddleForkIrrD1_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,2,Washington,2036
MiddleForkIrrD2_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,0.5,Washington,2036
MiddleForkIrrD3_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,0.8,Washington,2036
MillCreek_OR_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,0.5,Washington,2036
PortTownsend_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,0.4,Washington,2036
Rocky_Brook_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,1.6,Washington,2036
RooseveltBioCC-Total_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Biopower,Biomass_WI,26,Washington,2036
Sheep_Creek1_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,1.3,Washington,2036
Skookumchuck1_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,1,Washington,2036
TietonDamHydroUNIT1_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,6.9,Washington,2036
TietonDamHydroUNIT2_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,6.9,Washington,2036
Trail_Bridge_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,10,Washington,2036
UpperPwr4_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,8,Washington,2036
YakamaDrop2_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,2.5,Washington,2036
YakamaDrop3-1_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,0.8,Washington,2036
YakamaDrop3-2_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,0.8,Washington,2036
Yelm_1_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,3,Washington,2036
Yelm_2_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,3,Washington,2036
Yelm_3_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,6,Washington,2036
YoungsCreek_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,7.5,Washington,2036
GrandCoulee23_WI,47.954899,-118.997945,40297_COULEE23_WI,40297_COULEE23,p4,WA,BPAT_WI,Hydro,Hydro_WI,662.83,Washington,2036
GrandCoulee24_WI,47.954899,-118.997945,40298_COULEE24_WI,40298_COULEE24,p4,WA,BPAT_WI,Hydro,Hydro_WI,662.83,Washington,2036
upv_TechBreak2036_40891_ROCKY RH_WI,47.53022,-120.29151,40891_ROCKY RH_WI,40891_ROCKY RH,p4,WA,BPAT_WI,PV,pv,61.2,Washington,2036
GrandCoulee01_WI,47.954899,-118.997945,41721_COULEE01_WI,41721_COULEE01,p4,WA,BPAT_WI,Hydro,Hydro_WI,102.55,Washington,2036
GrandCoulee02_WI,47.954899,-118.997945,41722_COULEE02_WI,41722_COULEE02,p4,WA,BPAT_WI,Hydro,Hydro_WI,102.55,Washington,2036
GrandCoulee03_WI,47.954899,-118.997945,41723_COULEE03_WI,41723_COULEE03,p4,WA,BPAT_WI,Hydro,Hydro_WI,102.55,Washington,2036
GrandCoulee04_WI,47.954899,-118.997945,41724_COULEE04_WI,41724_COULEE04,p4,WA,BPAT_WI,Hydro,Hydro_WI,102.55,Washington,2036
GrandCoulee05_WI,47.954899,-118.997945,41725_COULEE05_WI,41725_COULEE05,p4,WA,BPAT_WI,Hydro,Hydro_WI,102.55,Washington,2036
GrandCoulee06_WI,47.954899,-118.997945,41726_COULEE06_WI,41726_COULEE06,p4,WA,BPAT_WI,Hydro,Hydro_WI,102.55,Washington,2036
GrandCoulee07_WI,47.954899,-118.997945,41727_COULEE07_WI,41727_COULEE07,p4,WA,BPAT_WI,Hydro,Hydro_WI,102.55,Washington,2036
GrandCoulee08_WI,47.954899,-118.997945,41728_COULEE08_WI,41728_COULEE08,p4,WA,BPAT_WI,Hydro,Hydro_WI,102.55,Washington,2036
GrandCoulee09_WI,47.954899,-118.997945,41729_COULEE09_WI,41729_COULEE09,p4,WA,BPAT_WI,Hydro,Hydro_WI,102.55,Washington,2036
GrandCoulee10_WI,47.954899,-118.997945,41730_COULEE10_WI,41730_COULEE10,p4,WA,BPAT_WI,Hydro,Hydro_WI,102.55,Washington,2036
GrandCoulee11_WI,47.954899,-118.997945,41731_COULEE11_WI,41731_COULEE11,p4,WA,BPAT_WI,Hydro,Hydro_WI,102.55,Washington,2036
GrandCoulee12_WI,47.954899,-118.997945,41732_COULEE12_WI,41732_COULEE12,p4,WA,BPAT_WI,Hydro,Hydro_WI,102.55,Washington,2036
GrandCoulee13_WI,47.954899,-118.997945,41733_COULEE13_WI,41733_COULEE13,p4,WA,BPAT_WI,Hydro,Hydro_WI,102.55,Washington,2036
GrandCoulee14_WI,47.954899,-118.997945,41734_COULEE14_WI,41734_COULEE14,p4,WA,BPAT_WI,Hydro,Hydro_WI,102.55,Washington,2036
GrandCoulee15_WI,47.954899,-118.997945,41735_COULEE15_WI,41735_COULEE15,p4,WA,BPAT_WI,Hydro,Hydro_WI,102.55,Washington,2036
GrandCoulee16_WI,47.954899,-118.997945,41736_COULEE16_WI,41736_COULEE16,p4,WA,BPAT_WI,Hydro,Hydro_WI,102.55,Washington,2036
GrandCoulee17_WI,47.954899,-118.997945,41737_COULEE17_WI,41737_COULEE17,p4,WA,BPAT_WI,Hydro,Hydro_WI,102.55,Washington,2036
GrandCoulee18_WI,47.954899,-118.997945,41738_COULEE18_WI,41738_COULEE18,p4,WA,BPAT_WI,Hydro,Hydro_WI,102.55,Washington,2036
upv_TechBreak2036_41741_COULEE21_WI,47.954899,-118.997945,41741_COULEE21_WI,41741_COULEE21,p4,WA,BPAT_WI,PV,pv,196.2,Washington,2036
ChiefJoseph02_WI,47.986365,-119.650414,44141_CHJ 0102_WI,44141_CHJ 0102,p4,WA,BPAT_WI,Hydro,Hydro_WI,74.74,Washington,2036
ChiefJoseph03_WI,47.986365,-119.650414,44142_CHJ 0304_WI,44142_CHJ 0304,p4,WA,BPAT_WI,Hydro,Hydro_WI,74.74,Washington,2036
ChiefJoseph04_WI,47.986365,-119.650414,44142_CHJ 0304_WI,44142_CHJ 0304,p4,WA,BPAT_WI,Hydro,Hydro_WI,74.74,Washington,2036
ChiefJoseph05_WI,47.986365,-119.650414,44143_CHJ 0506_WI,44143_CHJ 0506,p4,WA,BPAT_WI,Hydro,Hydro_WI,74.74,Washington,2036
ChiefJoseph06_WI,47.986365,-119.650414,44143_CHJ 0506_WI,44143_CHJ 0506,p4,WA,BPAT_WI,Hydro,Hydro_WI,74.74,Washington,2036
ChiefJoseph07_WI,47.986365,-119.650414,44144_CHJ 0708_WI,44144_CHJ 0708,p4,WA,BPAT_WI,Hydro,Hydro_WI,74.74,Washington,2036
ChiefJoseph08_WI,47.986365,-119.650414,44144_CHJ 0708_WI,44144_CHJ 0708,p4,WA,BPAT_WI,Hydro,Hydro_WI,74.74,Washington,2036
ChiefJoseph09_WI,47.986365,-119.650414,44145_CHJ 0910_WI,44145_CHJ 0910,p4,WA,BPAT_WI,Hydro,Hydro_WI,74.74,Washington,2036
ChiefJoseph10_WI,47.986365,-119.650414,44145_CHJ 0910_WI,44145_CHJ 0910,p4,WA,BPAT_WI,Hydro,Hydro_WI,74.74,Washington,2036
ChiefJoseph11_WI,47.986365,-119.650414,44146_CHJ 1112_WI,44146_CHJ 1112,p4,WA,BPAT_WI,Hydro,Hydro_WI,74.74,Washington,2036
ChiefJoseph12_WI,47.986365,-119.650414,44146_CHJ 1112_WI,44146_CHJ 1112,p4,WA,BPAT_WI,Hydro,Hydro_WI,74.74,Washington,2036
ChiefJoseph13_WI,47.986365,-119.650414,44147_CHJ 1314_WI,44147_CHJ 1314,p4,WA,BPAT_WI,Hydro,Hydro_WI,74.74,Washington,2036
ChiefJoseph14_WI,47.986365,-119.650414,44147_CHJ 1314_WI,44147_CHJ 1314,p4,WA,BPAT_WI,Hydro,Hydro_WI,74.74,Washington,2036
ChiefJoseph15_WI,47.986365,-119.650414,44148_CHJ 1516_WI,44148_CHJ 1516,p4,WA,BPAT_WI,Hydro,Hydro_WI,74.74,Washington,2036
ChiefJoseph16_WI,47.986365,-119.650414,44148_CHJ 1516_WI,44148_CHJ 1516,p4,WA,BPAT_WI,Hydro,Hydro_WI,74.74,Washington,2036
ChiefJoseph17_WI,47.986365,-119.650414,44149_CHJ 1718_WI,44149_CHJ 1718,p4,WA,BPAT_WI,Hydro,Hydro_WI,92.53,Washington,2036
ChiefJoseph18_WI,47.986365,-119.650414,44149_CHJ 1718_WI,44149_CHJ 1718,p4,WA,BPAT_WI,Hydro,Hydro_WI,92.53,Washington,2036
ChiefJoseph19_WI,47.986365,-119.650414,44150_CHJ 1920_WI,44150_CHJ 1920,p4,WA,BPAT_WI,Hydro,Hydro_WI,92.53,Washington,2036
ChiefJoseph20_WI,47.986365,-119.650414,44150_CHJ 1920_WI,44150_CHJ 1920,p4,WA,BPAT_WI,Hydro,Hydro_WI,92.53,Washington,2036
ChiefJoseph21_WI,47.986365,-119.650414,44151_CHJ 2122_WI,44151_CHJ 2122,p4,WA,BPAT_WI,Hydro,Hydro_WI,92.53,Washington,2036
ChiefJoseph22_WI,47.986365,-119.650414,44151_CHJ 2122_WI,44151_CHJ 2122,p4,WA,BPAT_WI,Hydro,Hydro_WI,92.53,Washington,2036
ChiefJoseph23_WI,47.986365,-119.650414,44152_CHJ 2324_WI,44152_CHJ 2324,p4,WA,BPAT_WI,Hydro,Hydro_WI,92.53,Washington,2036
ChiefJoseph24_WI,47.986365,-119.650414,44152_CHJ 2324_WI,44152_CHJ 2324,p4,WA,BPAT_WI,Hydro,Hydro_WI,92.53,Washington,2036
ChiefJoseph25_WI,47.986365,-119.650414,44153_CHJ 25_WI,44153_CHJ 25,p4,WA,BPAT_WI,Hydro,Hydro_WI,92.53,Washington,2036
ChiefJoseph26_WI,47.986365,-119.650414,44154_CHJ 2627_WI,44154_CHJ 2627,p4,WA,BPAT_WI,Hydro,Hydro_WI,92.53,Washington,2036
ChiefJoseph27_WI,47.986365,-119.650414,44154_CHJ 2627_WI,44154_CHJ 2627,p4,WA,BPAT_WI,Hydro,Hydro_WI,92.53,Washington,2036
upv_TechBreak2036_44166_CHJ PH5_WI,47.986365,-119.650414,44166_CHJ PH5_WI,44166_CHJ PH5,p4,WA,BPAT_WI,PV,pv,112.2,Washington,2036
PEC_Headworks_1_WI,46.982192,-119.257925,46055_PEC_WI,46055_PEC,p4,WA,GCPD_WI,Hydro,Hydro_WI,6.6,Washington,2036
QuincyChute_WI,47.163599,-119.894994,46071_QUIN CH_WI,46071_QUIN CH,p4,WA,GCPD_WI,Hydro,Hydro_WI,9.4,Washington,2036
upv_TechBreak2036_46079_ROYAL_WI,46.914326,-119.580358,46079_ROYAL_WI,46079_ROYAL,p4,WA,GCPD_WI,PV,pv,46.4,Washington,2036
dpv_ALL_46143_SILICON_WI,47.20886,-119.23234,46143_SILICON_WI,46143_SILICON,p4,WA,GCPD_WI,dPV,dpv,46.2,Washington,2036
upv_TechBreak2036_46152_MCDONALD_WI,47.145982,-119.224451,46152_MCDONALD_WI,46152_MCDONALD,p4,WA,GCPD_WI,PV,pv,20.5,Washington,2036
dpv_ALL_46158_SIELER_WI,47.17377,-119.164637,46158_SIELER_WI,46158_SIELER,p4,WA,GCPD_WI,dPV,dpv,33,Washington,2036
dpv_ALL_46159_UPPER C_WI,47.217675,-119.164958,46159_UPPER C_WI,46159_UPPER C,p4,WA,GCPD_WI,dPV,dpv,36.9,Washington,2036
Priest_Rapids_1_WI,46.645119,-119.908275,46170_PRIEST01_WI,46170_PRIEST01,p4,WA,GCPD_WI,Hydro,Hydro_WI,87.48,Washington,2036
Priest_Rapids_2_WI,46.645119,-119.908275,46171_PRIEST02_WI,46171_PRIEST02,p4,WA,GCPD_WI,Hydro,Hydro_WI,90.06,Washington,2036
Priest_Rapids_3_WI,46.645119,-119.908275,46172_PRIEST03_WI,46172_PRIEST03,p4,WA,GCPD_WI,Hydro,Hydro_WI,87.48,Washington,2036
Priest_Rapids_4_WI,46.645119,-119.908275,46173_PRIEST04_WI,46173_PRIEST04,p4,WA,GCPD_WI,Hydro,Hydro_WI,87.48,Washington,2036
Priest_Rapids_5_WI,46.645119,-119.908275,46174_PRIEST05_WI,46174_PRIEST05,p4,WA,GCPD_WI,Hydro,Hydro_WI,87.48,Washington,2036
Priest_Rapids_6_WI,46.645119,-119.908275,46175_PRIEST06_WI,46175_PRIEST06,p4,WA,GCPD_WI,Hydro,Hydro_WI,87.48,Washington,2036
Priest_Rapids_7_WI,46.645119,-119.908275,46176_PRIEST07_WI,46176_PRIEST07,p4,WA,GCPD_WI,Hydro,Hydro_WI,87.48,Washington,2036
Priest_Rapids_8_WI,46.645119,-119.908275,46177_PRIEST08_WI,46177_PRIEST08,p4,WA,GCPD_WI,Hydro,Hydro_WI,87.48,Washington,2036
Priest_Rapids_9_WI,46.645119,-119.908275,46178_PRIEST09_WI,46178_PRIEST09,p4,WA,GCPD_WI,Hydro,Hydro_WI,90.06,Washington,2036
Priest_Rapids10_WI,46.645119,-119.908275,46179_PRIEST10_WI,46179_PRIEST10,p4,WA,GCPD_WI,Hydro,Hydro_WI,87.48,Washington,2036
Wanapum01A_WI,46.877614,-119.939633,46180_WANAPM01_WI,46180_WANAPM01,p4,WA,GCPD_WI,Hydro,Hydro_WI,102.25,Washington,2036
Wanapum02A_WI,46.877614,-119.939633,46181_WANAPM02_WI,46181_WANAPM02,p4,WA,GCPD_WI,Hydro,Hydro_WI,102.25,Washington,2036
Wanapum03_WI,46.877614,-119.939633,46182_WANAPM03_WI,46182_WANAPM03,p4,WA,GCPD_WI,Hydro,Hydro_WI,87,Washington,2036
Wanapum04_WI,46.877614,-119.939633,46183_WANAPM04_WI,46183_WANAPM04,p4,WA,GCPD_WI,Hydro,Hydro_WI,87,Washington,2036
Wanapum05A_WI,46.877614,-119.939633,46184_WANAPM05_WI,46184_WANAPM05,p4,WA,GCPD_WI,Hydro,Hydro_WI,102.25,Washington,2036
Wanapum06_WI,46.877614,-119.939633,46185_WANAPM06_WI,46185_WANAPM06,p4,WA,GCPD_WI,Hydro,Hydro_WI,87,Washington,2036
Wanapum07A_WI,46.877614,-119.939633,46186_WANAPM07_WI,46186_WANAPM07,p4,WA,GCPD_WI,Hydro,Hydro_WI,102.25,Washington,2036
Wanapum08_WI,46.877614,-119.939633,46187_WANAPM08_WI,46187_WANAPM08,p4,WA,GCPD_WI,Hydro,Hydro_WI,87,Washington,2036
Wanapum09_WI,46.877614,-119.939633,46188_WANAPM09_WI,46188_WANAPM09,p4,WA,GCPD_WI,Hydro,Hydro_WI,87,Washington,2036
Wanapum10_WI,46.877614,-119.939633,46189_WANAPM10_WI,46189_WANAPM10,p4,WA,GCPD_WI,Hydro,Hydro_WI,87,Washington,2036
dpv_ALL_46299_NQUINCYT_WI,47.2918383,-119.8640985,46299_NQUINCYT_WI,46299_NQUINCYT,p4,WA,BPAT_WI,dPV,dpv,36.9,Washington,2036
upv_TechBreak2036_46299_NQUINCYT_WI,47.2918383,-119.8640985,46299_NQUINCYT_WI,46299_NQUINCYT,p4,WA,BPAT_WI,PV,pv,45.4,Washington,2036
MainCanal_WI,47.69,-119.77,46619_HEADWORK_WI,46619_HEADWORK,p4,WA,TPWR_WI,Hydro,Hydro_WI,26.8,Washington,2036
Summer_Falls1_WI,47.501672,-119.289489,46653_SUMERFA1_WI,46653_SUMERFA1,p4,WA,TPWR_WI,Hydro,Hydro_WI,47,Washington,2036
Summer_Falls2_WI,47.501672,-119.289489,46655_SUMERFA2_WI,46655_SUMERFA2,p4,WA,TPWR_WI,Hydro,Hydro_WI,47,Washington,2036
Rock_Island_U_1_WI,47.345031,-120.092242,46802_ROCKI U1_WI,46802_ROCKI U1,p4,WA,CHPD_WI,Hydro,Hydro_WI,47.38,Washington,2036
Rock_Island_U_2_WI,47.345031,-120.092242,46804_ROCKI U2_WI,46804_ROCKI U2,p4,WA,CHPD_WI,Hydro,Hydro_WI,47.38,Washington,2036
Rock_Island_U_3_WI,47.345031,-120.092242,46806_ROCKI U3_WI,46806_ROCKI U3,p4,WA,CHPD_WI,Hydro,Hydro_WI,47.38,Washington,2036
Rock_Island_U_4_WI,47.345031,-120.092242,46810_ROCKI U4_WI,46810_ROCKI U4,p4,WA,CHPD_WI,Hydro,Hydro_WI,47.38,Washington,2036
Rock_Island_U_5_WI,47.345031,-120.092242,46812_ROCKI U5_WI,46812_ROCKI U5,p4,WA,CHPD_WI,Hydro,Hydro_WI,47.38,Washington,2036
Rock_Island_U_6_WI,47.345031,-120.092242,46814_ROCKI U6_WI,46814_ROCKI U6,p4,WA,CHPD_WI,Hydro,Hydro_WI,47.38,Washington,2036
Rock_Island_U_7_WI,47.345031,-120.092242,46820_ROCKI U7_WI,46820_ROCKI U7,p4,WA,CHPD_WI,Hydro,Hydro_WI,47.38,Washington,2036
Rock_Island_U_8_WI,47.345031,-120.092242,46822_ROCKI U8_WI,46822_ROCKI U8,p4,WA,CHPD_WI,Hydro,Hydro_WI,47.38,Washington,2036
Rocky_Reach_C_1_WI,47.53022,-120.29151,46841_ROCKYR01_WI,46841_ROCKYR01,p4,WA,CHPD_WI,Hydro,Hydro_WI,111.66,Washington,2036
Rocky_Reach_C_2_WI,47.53022,-120.29151,46842_ROCKYR02_WI,46842_ROCKYR02,p4,WA,CHPD_WI,Hydro,Hydro_WI,111.66,Washington,2036
Rocky_Reach_C_3_WI,47.53022,-120.29151,46843_ROCKYR03_WI,46843_ROCKYR03,p4,WA,CHPD_WI,Hydro,Hydro_WI,111.66,Washington,2036
Rocky_Reach_C_4_WI,47.53022,-120.29151,46844_ROCKYR04_WI,46844_ROCKYR04,p4,WA,CHPD_WI,Hydro,Hydro_WI,111.66,Washington,2036
Rocky_Reach_C_5_WI,47.53022,-120.29151,46845_ROCKYR05_WI,46845_ROCKYR05,p4,WA,CHPD_WI,Hydro,Hydro_WI,111.66,Washington,2036
Rocky_Reach_C_6_WI,47.53022,-120.29151,46846_ROCKYR06_WI,46846_ROCKYR06,p4,WA,CHPD_WI,Hydro,Hydro_WI,111.66,Washington,2036
Rocky_Reach_C_7_WI,47.53022,-120.29151,46847_ROCKYR07_WI,46847_ROCKYR07,p4,WA,CHPD_WI,Hydro,Hydro_WI,111.66,Washington,2036
Rocky_Reach_C_8_WI,47.53022,-120.29151,46848_ROCKYR08_WI,46848_ROCKYR08,p4,WA,CHPD_WI,Hydro,Hydro_WI,122.82,Washington,2036
Rocky_Reach_C_9_WI,47.53022,-120.29151,46849_ROCKYR09_WI,46849_ROCKYR09,p4,WA,CHPD_WI,Hydro,Hydro_WI,122.82,Washington,2036
Rocky_Reach_C10_WI,47.53022,-120.29151,46850_ROCKYR10_WI,46850_ROCKYR10,p4,WA,CHPD_WI,Hydro,Hydro_WI,122.82,Washington,2036
Rocky_Reach_C11_WI,47.53022,-120.29151,46851_ROCKYR11_WI,46851_ROCKYR11,p4,WA,CHPD_WI,Hydro,Hydro_WI,122.82,Washington,2036
Rock_Island_B_1_WI,47.345031,-120.092242,46889_RI STUB1_WI,46889_RI STUB1,p4,WA,CHPD_WI,Hydro,Hydro_WI,19.12,Washington,2036
Rock_Island_B_2_WI,47.345031,-120.092242,46889_RI STUB1_WI,46889_RI STUB1,p4,WA,CHPD_WI,Hydro,Hydro_WI,19.12,Washington,2036
Rock_Island_B_3_WI,47.345031,-120.092242,46891_RI STUB2_WI,46891_RI STUB2,p4,WA,CHPD_WI,Hydro,Hydro_WI,19.12,Washington,2036
Rock_Island_B_4_WI,47.345031,-120.092242,46891_RI STUB2_WI,46891_RI STUB2,p4,WA,CHPD_WI,Hydro,Hydro_WI,19.12,Washington,2036
Rock_Island_B_5_WI,47.345031,-120.092242,46893_RI NORTH_WI,46893_RI NORTH,p4,WA,CHPD_WI,Hydro,Hydro_WI,20.78,Washington,2036
Rock_Island_B_6_WI,47.345031,-120.092242,46893_RI NORTH_WI,46893_RI NORTH,p4,WA,CHPD_WI,Hydro,Hydro_WI,20.78,Washington,2036
Rock_Island_B_7_WI,47.345031,-120.092242,46893_RI NORTH_WI,46893_RI NORTH,p4,WA,CHPD_WI,Hydro,Hydro_WI,20.78,Washington,2036
Rock_Island_B10_WI,47.345031,-120.092242,46895_RI SOUTH_WI,46895_RI SOUTH,p4,WA,CHPD_WI,Hydro,Hydro_WI,20.78,Washington,2036
Rock_Island_B_8_WI,47.345031,-120.092242,46895_RI SOUTH_WI,46895_RI SOUTH,p4,WA,CHPD_WI,Hydro,Hydro_WI,20.78,Washington,2036
Rock_Island_B_9_WI,47.345031,-120.092242,46895_RI SOUTH_WI,46895_RI SOUTH,p4,WA,CHPD_WI,Hydro,Hydro_WI,20.78,Washington,2036
upv_TechBreak2036_47036_DONEEN_WI,47.45349,-120.24739,47036_DONEEN_WI,47036_DONEEN,p4,WA,DOPD_WI,PV,pv,295,Washington,2036
dpv_ALL_47037_EASTMONT_WI,47.421235,-120.262596,47037_EASTMONT_WI,47037_EASTMONT,p4,WA,DOPD_WI,dPV,dpv,31.7,Washington,2036
Wells01_WI,47.946811,-119.865104,47104_WELLS T1_WI,47104_WELLS T1,p4,WA,DOPD_WI,Hydro,Hydro_WI,82.13,Washington,2036
Wells02_WI,47.946811,-119.865104,47104_WELLS T1_WI,47104_WELLS T1,p4,WA,DOPD_WI,Hydro,Hydro_WI,82.13,Washington,2036
Wells03_WI,47.946811,-119.865104,47105_WELLS T2_WI,47105_WELLS T2,p4,WA,DOPD_WI,Hydro,Hydro_WI,82.13,Washington,2036
Wells04_WI,47.946811,-119.865104,47105_WELLS T2_WI,47105_WELLS T2,p4,WA,DOPD_WI,Hydro,Hydro_WI,82.13,Washington,2036
Wells05_WI,47.946811,-119.865104,47106_WELLS T3_WI,47106_WELLS T3,p4,WA,DOPD_WI,Hydro,Hydro_WI,82.13,Washington,2036
Wells06_WI,47.946811,-119.865104,47106_WELLS T3_WI,47106_WELLS T3,p4,WA,DOPD_WI,Hydro,Hydro_WI,82.13,Washington,2036
Wells07_WI,47.946811,-119.865104,47107_WELLS T4_WI,47107_WELLS T4,p4,WA,DOPD_WI,Hydro,Hydro_WI,82.13,Washington,2036
Wells08_WI,47.946811,-119.865104,47107_WELLS T4_WI,47107_WELLS T4,p4,WA,DOPD_WI,Hydro,Hydro_WI,82.13,Washington,2036
Wells09_WI,47.946811,-119.865104,47108_WELLS T5_WI,47108_WELLS T5,p4,WA,DOPD_WI,Hydro,Hydro_WI,82.13,Washington,2036
Wells10_WI,47.946811,-119.865104,47108_WELLS T5_WI,47108_WELLS T5,p4,WA,DOPD_WI,Hydro,Hydro_WI,82.13,Washington,2036
upv_TechBreak2036_47127_BRAYS LD_WI,47.656432,-120.202552,47127_BRAYS LD_WI,47127_BRAYS LD,p4,WA,DOPD_WI,PV,pv,85.1,Washington,2036
Toketee_Falls_1_WI,,,45504_TOKETEE_WI,,,OR,PACW_WI,Hydro,Hydro,10.1,Eastern Oregon,2036
Toketee_Falls_2_WI,,,45504_TOKETEE_WI,,,OR,PACW_WI,Hydro,Hydro,10.06,Eastern Oregon,2036
Toketee_Falls_3_WI,,,45504_TOKETEE_WI,,,OR,PACW_WI,Hydro,Hydro,10.06,Eastern Oregon,2036
Finley_Bio3_WI,45.693945,-119.807902,40127_BOARDMAN_WI,40127_BOARDMAN,p5,OR,BPAT_WI,Biopower,Biomass_WI,1.6,Eastern Oregon,2036
dpv_ALL_40127_BOARDMAN_WI,45.693945,-119.807902,40127_BOARDMAN_WI,40127_BOARDMAN,p5,OR,BPAT_WI,dPV,dpv,201.1,Eastern Oregon,2036
wind_TechBreak2036_40161_BURNT WD_WI,44.611277,-123.608439,40161_BURNT WD_WI,40161_BURNT WD,p5,OR,BPAT_WI,Wind,wind-ons,42.8,Western Oregon,2036
wind_TechBreak2036_40187_CASCD LK_WI,45.678006,-121.853112,40187_CASCD LK_WI,40187_CASCD LK,p5,OR,BPAT_WI,Wind,wind-ons,49.6,Western Oregon,2036
wind_TechBreak2036_40266_CONDON_WI,45.275558,-120.18649,40266_CONDON_WI,40266_CONDON,p5,OR,BPAT_WI,Wind,wind-ons,79.1,Eastern Oregon,2036
wind_TechBreak2036_40343_DEMOSS_WI,45.515123,-120.686076,40343_DEMOSS_WI,40343_DEMOSS,p5,OR,BPAT_WI,Wind,wind-ons,651.2,Eastern Oregon,2036
Detroit_1_WI,44.721713,-122.250805,40344_DETROIT_WI,40344_DETROIT,p5,OR,BPAT_WI,Hydro,Hydro_WI,25,Western Oregon,2036
Detroit_2_WI,44.721713,-122.250805,40344_DETROIT_WI,40344_DETROIT,p5,OR,BPAT_WI,Hydro,Hydro_WI,25,Western Oregon,2036
Dexter_1_WI,43.92472,-122.804537,40346_DEXTER_WI,40346_DEXTER,p5,OR,BPAT_WI,Hydro,Hydro_WI,4,Western Oregon,2036
